rhoc,R,M,Lambda,I
2.405216859063518000e+15,9.720051399999960040e+00,1.957674204493875525e+00,4.154719548308544397e+00,1.643672269318556811e+00
2.419662003825528000e+15,9.696693219417040766e+00,1.956528232800630596e+00,4.094219753275067930e+00,1.637768250810833770e+00
2.434107148587538000e+15,9.679499230736537285e+00,1.955358414246236354e+00,4.035673882765806297e+00,1.631898231185773041e+00
2.448552293349548000e+15,9.670051649999960475e+00,1.954185918766934593e+00,3.979472946252166743e+00,1.626121521651489932e+00
2.462997438111558000e+15,9.650051749999960293e+00,1.952924486423229578e+00,3.922804647224468866e+00,1.620093233769144714e+00
2.477442582873568000e+15,9.627968338536215143e+00,1.951632704008578800e+00,3.867376825457318645e+00,1.614068598455756787e+00
2.491887727635578000e+15,9.620051899999959133e+00,1.950347652116924957e+00,3.815002355122893096e+00,1.608164324898444297e+00
2.506332872397588000e+15,9.600051999999960728e+00,1.949035969378254185e+00,3.763824323130834149e+00,1.602280254916179869e+00
2.520778017159598000e+15,9.578142855005927103e+00,1.947713810063769424e+00,3.715099428784345736e+00,1.596464353663754165e+00
2.535223161921608000e+15,9.570052149999959568e+00,1.946375736519392552e+00,3.667581415043248416e+00,1.590680400941000716e+00
2.549668306683618000e+15,9.545733483135155240e+00,1.944960976044939782e+00,3.619773407208234151e+00,1.584687056172282116e+00
2.564113451445628000e+15,9.528838663354946448e+00,1.943531340840420230e+00,3.573255210223896583e+00,1.578736031866678324e+00
2.578558596207638500e+15,9.520052399999960002e+00,1.942088978308917468e+00,3.529014613574706249e+00,1.572842577138363840e+00
2.593003740969648500e+15,9.500052499999959821e+00,1.940655159574487199e+00,3.486114139308425841e+00,1.567051901474059816e+00
2.607448885731658500e+15,9.490052549999960618e+00,1.939204404307788732e+00,3.444781607201884643e+00,1.561299874742859473e+00
2.621894030493668500e+15,9.470052649999960437e+00,1.937744673985935862e+00,3.404150013635370176e+00,1.555589879257146091e+00
2.636339175255678500e+15,9.449826109842707211e+00,1.936217105680504202e+00,3.363865382614337651e+00,1.549688734656764932e+00
2.650784320017688500e+15,9.440052799999961053e+00,1.934660060845394103e+00,3.324729900251646164e+00,1.543799813208655003e+00
2.665229464779698500e+15,9.418640759804370433e+00,1.933103430344425666e+00,3.286988735076013413e+00,1.537987969995256776e+00
2.679674609541708500e+15,9.410052949999961669e+00,1.931568091716125091e+00,3.250368365182679131e+00,1.532295501032861385e+00
2.694119754303718500e+15,9.388647264858631658e+00,1.930016348936090420e+00,3.215208193599807363e+00,1.526639762391216015e+00
2.708564899065728500e+15,9.380053099999960509e+00,1.928460368860318797e+00,3.181131452388020087e+00,1.521037326523403843e+00
2.723010043827739000e+15,9.358587701483605414e+00,1.926818796170731485e+00,3.146583798599366766e+00,1.515206320356114356e+00
2.737455188589749000e+15,9.350053249999961125e+00,1.925180531064649259e+00,3.112926099718186457e+00,1.509445553562064335e+00
2.751900333351759000e+15,9.328805752567545184e+00,1.923541018841660177e+00,3.080804824358912342e+00,1.503751038671059970e+00
2.766345478113769000e+15,9.320053399999961741e+00,1.921907948336208038e+00,3.049262629241413780e+00,1.498137379213366982e+00
2.780790622875779000e+15,9.299881519919249939e+00,1.920260487735705457e+00,3.019009840834569136e+00,1.492550483900436431e+00
2.795235767637789000e+15,9.290053549999960580e+00,1.918624999414151988e+00,2.989667709138908780e+00,1.487051471880588727e+00
2.809680912399799000e+15,9.280053599999961378e+00,1.916961747717939257e+00,2.960641643181936011e+00,1.481503425212084668e+00
