rhoc,R,M,Lambda,I
1.317667627782914500e+15,1.290003550000022692e+01,2.313792685890979861e+00,1.333707646086316778e+01,3.204803468253076826e+00
1.323953073919598000e+15,1.288003560000022496e+01,2.313762891811057099e+00,1.317592768510677459e+01,3.198186668671048949e+00
1.330238520056281500e+15,1.287003565000022220e+01,2.313707503330702409e+00,1.301783168672040247e+01,3.191540101869828838e+00
1.336523966192964750e+15,1.285003575000022025e+01,2.313623965954866524e+00,1.286231736062572040e+01,3.184880823298630315e+00
1.342809412329648250e+15,1.284003580000021927e+01,2.313515361907461543e+00,1.271154744511062518e+01,3.178204597311791169e+00
1.349094858466331500e+15,1.282003590000021731e+01,2.313381457763524107e+00,1.256424736099708817e+01,3.171511397383380615e+00
1.355380304603015000e+15,1.281003595000021633e+01,2.313221347743684486e+00,1.241849001407527453e+01,3.164799740347253643e+00
1.361665750739698500e+15,1.279003605000021437e+01,2.313038153585989409e+00,1.227689176934456050e+01,3.158073310486150476e+00
1.367951196876382000e+15,1.278003610000021339e+01,2.312830164226714835e+00,1.213743648603657022e+01,3.151334193196466682e+00
1.374236643013065250e+15,1.276003620000021144e+01,2.312598726423397366e+00,1.200181858623867015e+01,3.144585979689553223e+00
1.380522089149748750e+15,1.275003625000020868e+01,2.312347502350905248e+00,1.186851645864178550e+01,3.137827648202289321e+00
1.386807535286432250e+15,1.273003635000020672e+01,2.312069476479757135e+00,1.173784899577134411e+01,3.131044167826225078e+00
1.393092981423115500e+15,1.272003640000020575e+01,2.311772089791772622e+00,1.161031140618609392e+01,3.124263686802029483e+00
1.399378427559799000e+15,1.270003650000020379e+01,2.311453173549486984e+00,1.148432694082350913e+01,3.117470788213044131e+00
1.405663873696482500e+15,1.269003655000020281e+01,2.311112487820172312e+00,1.136264627140512218e+01,3.110681071239075557e+00
1.411949319833165750e+15,1.267003665000020085e+01,2.310756843677761019e+00,1.124416723344577562e+01,3.103975964306402879e+00
1.418234765969849250e+15,1.266003670000019987e+01,2.310382518225380988e+00,1.112868547786700546e+01,3.097312762347495863e+00
1.424520212106532750e+15,1.264003680000019791e+01,2.309993236977227582e+00,1.101496687138779329e+01,3.090654648395108506e+00
1.430805658243216000e+15,1.263003685000019694e+01,2.309584789146243988e+00,1.090489900327048645e+01,3.084015124090069726e+00
1.437091104379899500e+15,1.262003690000019418e+01,2.309158416256937851e+00,1.079668893403561825e+01,3.077382681200485859e+00
1.443376550516583000e+15,1.260003700000019222e+01,2.308713721577177580e+00,1.069120074526731656e+01,3.070756029420405930e+00
1.449661996653266250e+15,1.259003705000019124e+01,2.308251567872125598e+00,1.058705690197833960e+01,3.064132432457513211e+00
1.455947442789949750e+15,1.258003710000019026e+01,2.307774967069562866e+00,1.048598767891129135e+01,3.057527220794977296e+00
1.462232888926633250e+15,1.256003720000018831e+01,2.307280495693095457e+00,1.038585618744580685e+01,3.050914698628123034e+00
1.468518335063316500e+15,1.255003725000018733e+01,2.306766928264611494e+00,1.028934817439406402e+01,3.044300454657560717e+00
1.474803781200000000e+15,1.253003735000018537e+01,2.306240139567132807e+00,1.019254959594312915e+01,3.037700401848562493e+00
