rhoc,R,M,Lambda,I
2.567695926837387000e+15,9.868876520018114107e+00,2.061732985427462861e+00,2.452904753409412386e+00,1.803947111670916037e+00
2.581730034183718500e+15,9.860050699999959534e+00,2.059312540092068655e+00,2.430865952611876768e+00,1.795815464445346565e+00
2.595764141530050000e+15,9.840050799999959352e+00,2.056920446768829347e+00,2.410051649093306825e+00,1.787839636918417519e+00
2.609798248876382000e+15,9.820044435871704280e+00,2.054541193112432218e+00,2.389692381621099315e+00,1.779972516767540203e+00
2.623832356222713500e+15,9.810050949999958192e+00,2.052189223562094433e+00,2.370128018543470994e+00,1.772249862330566250e+00
2.637866463569045000e+15,9.789029864798836300e+00,2.049850273553345925e+00,2.351294681514096041e+00,1.764634262979871027e+00
2.651900570915377000e+15,9.780051099999958808e+00,2.047386970500260084e+00,2.332285268979296333e+00,1.756684986607598420e+00
2.665934678261708500e+15,9.757340840710213570e+00,2.044955688295177154e+00,2.313634936738363734e+00,1.748884956862539974e+00
2.679968785608040000e+15,9.750051249999959424e+00,2.042534115721292842e+00,2.295428794882530710e+00,1.741179974953237286e+00
2.694002892954372000e+15,9.730051349999959243e+00,2.040137939197395056e+00,2.278324457277246751e+00,1.733608777797696954e+00
2.708037000300703500e+15,9.720051399999960040e+00,2.037743193624848903e+00,2.261486274926019391e+00,1.726103200455530784e+00
2.722071107647035000e+15,9.697192134006101583e+00,2.035400896149388572e+00,2.245581676699746065e+00,1.718803153956000696e+00
2.736105214993367000e+15,9.690051549999958880e+00,2.032979231536501175e+00,2.229244990964265760e+00,1.711311470211747343e+00
2.750139322339698500e+15,9.667322519264786251e+00,2.030523633715922482e+00,2.213498764808859320e+00,1.703771089964179364e+00
2.764173429686030000e+15,9.660051699999959496e+00,2.028089240700700291e+00,2.198044972624439986e+00,1.696345118256046280e+00
2.778207537032362000e+15,9.638159750709167639e+00,2.025678653283131680e+00,2.183258821943576677e+00,1.689040580740788666e+00
2.792241644378693500e+15,9.630051849999960112e+00,2.023273978932519590e+00,2.168780073513352669e+00,1.681808360925561185e+00
2.806275751725025000e+15,9.609947709693511086e+00,2.020909483773102977e+00,2.155067199343514428e+00,1.674732311672817664e+00
2.820309859071357000e+15,9.596247460868569945e+00,2.018558835250984007e+00,2.141765605756268176e+00,1.667747945238936991e+00
2.834343966417688500e+15,9.590052049999959749e+00,2.016105554873202088e+00,2.128081516406257201e+00,1.660503582053547866e+00
2.848378073764020000e+15,9.570052149999959568e+00,2.013666353277159260e+00,2.114755964128376853e+00,1.653343313652066549e+00
2.862412181110351500e+15,9.560052199999960365e+00,2.011241594210758432e+00,2.102073933853604526e+00,1.646272521672497824e+00
2.876446288456683500e+15,9.550052249999959386e+00,2.008854144790889862e+00,2.089890628898968039e+00,1.639349780369881104e+00
2.890480395803015000e+15,9.527339723391689219e+00,2.006475270378239362e+00,2.078032705092249799e+00,1.632497584321373596e+00
2.904514503149346500e+15,9.520052399999960002e+00,2.004118051688859037e+00,2.066423957639735853e+00,1.625745645419180763e+00
2.918548610495678500e+15,9.510052449999960800e+00,2.001770779779299847e+00,2.055199576718137244e+00,1.619064202346158554e+00
2.932582717842010000e+15,9.487754315737767286e+00,1.999320501692485097e+00,2.043670989705201890e+00,1.612128807479768611e+00
2.946616825188341500e+15,9.480052599999959639e+00,1.996915286445401172e+00,2.032833801322779355e+00,1.605354613959766308e+00
2.960650932534673500e+15,9.470052649999960437e+00,1.994515277109702334e+00,2.022134921984423794e+00,1.598636433539113222e+00
2.974685039881005000e+15,9.448938130703078642e+00,1.992149222770340122e+00,2.011837890572427678e+00,1.592049395169496950e+00
2.988719147227336500e+15,9.436386834410098956e+00,1.989793067242026314e+00,2.001919541442539252e+00,1.585528908952178240e+00
3.002753254573668500e+15,9.430052849999960074e+00,1.987456431940238799e+00,1.992277766131272054e+00,1.579097527581147187e+00
3.016787361920000000e+15,9.420052899999960871e+00,1.985165915805394699e+00,1.983102984910931177e+00,1.572822407378658527e+00
