rhoc,R,M,Lambda,I
1.799599846094472500e+15,1.202003990000012834e+01,2.618051569523674349e+00,2.121397471066626572e+00,3.653178457960645886e+00
1.809447345132563000e+15,1.199838010169785285e+01,2.615129432071223725e+00,2.112728751193038157e+00,3.639199859222171707e+00
1.819294844170653500e+15,1.199004005000012540e+01,2.612216116545133193e+00,2.104072420044742042e+00,3.625337821813549244e+00
1.829142343208743750e+15,1.197004015000012167e+01,2.609301913357037872e+00,2.096366189431174476e+00,3.611550883727940864e+00
1.838989842246834250e+15,1.196004020000012069e+01,2.606395330522197629e+00,2.088283563640137785e+00,3.597871140585697347e+00
1.848837341284924750e+15,1.195004025000011971e+01,2.603487856838613279e+00,2.080228951742491894e+00,3.584264575812510678e+00
1.858684840323015250e+15,1.192929209691015835e+01,2.600589979210631508e+00,2.072834739624274114e+00,3.570770556625869396e+00
1.868532339361105750e+15,1.192004040000011678e+01,2.597696786457911688e+00,2.065544123478563421e+00,3.557371090181519424e+00
1.878379838399196000e+15,1.191004045000011580e+01,2.594807681384251552e+00,2.058424303992530735e+00,3.544051290782629593e+00
1.888227337437286500e+15,1.188924914089910878e+01,2.591924836656335884e+00,2.051960666726055926e+00,3.530837335844863034e+00
1.898074836475377000e+15,1.188004060000011286e+01,2.589050979989157231e+00,2.045060918063907440e+00,3.517721522649951638e+00
1.907922335513467500e+15,1.187004065000011188e+01,2.586179500216785776e+00,2.038814756368011238e+00,3.504687767658124731e+00
1.917769834551558000e+15,1.185004075000010815e+01,2.583315873928651918e+00,2.032652216355545605e+00,3.491749266806446705e+00
1.927617333589648500e+15,1.184004080000010717e+01,2.580455483922718063e+00,2.026612616624207774e+00,3.478889359991688135e+00
1.937464832627738750e+15,1.183004085000010619e+01,2.577609232634098468e+00,2.020690827960078817e+00,3.466148536421160387e+00
1.947312331665829250e+15,1.182004090000010521e+01,2.574762142572326606e+00,2.015251345373708425e+00,3.453469225126772901e+00
1.957159830703919750e+15,1.179975855888521608e+01,2.571927360810749352e+00,2.009597468000460019e+00,3.440904098950174461e+00
1.967007329742010250e+15,1.179004105000010227e+01,2.569096998939495613e+00,2.004358814498978791e+00,3.428413552320101587e+00
1.976854828780100750e+15,1.178004110000010130e+01,2.566279483010333262e+00,1.999512330063636600e+00,3.416029493263982086e+00
1.986702327818191000e+15,1.177004115000010032e+01,2.563467203843923237e+00,1.994485918976322658e+00,3.403730234433024471e+00
1.996549826856281500e+15,1.176004120000009934e+01,2.560662530049123475e+00,1.989809635772321172e+00,3.391515922795870441e+00
2.006397325894372000e+15,1.173902654482707675e+01,2.557864518393939690e+00,1.984758776619125031e+00,3.379385240677495350e+00
2.016244824932462500e+15,1.172719277856301545e+01,2.555076889924452033e+00,1.980821468452195422e+00,3.367353078963681412e+00
2.026092323970553000e+15,1.172004140000009365e+01,2.552297379504035568e+00,1.976357426626241365e+00,3.355408297647183513e+00
2.035939823008643500e+15,1.171004145000009267e+01,2.549525066621724179e+00,1.972274318979016616e+00,3.343543245348109760e+00
2.045787322046733750e+15,1.170004150000009169e+01,2.546764078347163451e+00,1.968605688778207297e+00,3.331772547508868421e+00
2.055634821084824250e+15,1.169004155000009071e+01,2.544008895970518491e+00,1.964247452083767165e+00,3.320080946718939163e+00
2.065482320122914750e+15,1.166947755785831653e+01,2.541263242109119691e+00,1.960518120540379217e+00,3.308478121184694309e+00
2.075329819161005250e+15,1.166004170000008777e+01,2.538530397103519132e+00,1.957157056141719753e+00,3.296971818979065993e+00
2.085177318199095750e+15,1.165004175000008679e+01,2.535804321290596519e+00,1.953645477259909002e+00,3.285542257598806692e+00
2.095024817237186000e+15,1.164004180000008581e+01,2.533086612935761650e+00,1.950464414673942493e+00,3.274193858824840486e+00
2.104872316275276500e+15,1.163004185000008484e+01,2.530380242034247829e+00,1.947261235238445298e+00,3.262937371414698529e+00
2.114719815313367000e+15,1.162004190000008386e+01,2.527682297452179316e+00,1.944108007086078338e+00,3.251759402699270218e+00
2.124567314351457500e+15,1.161004195000008288e+01,2.524991719709757554e+00,1.941268875541712013e+00,3.240657109502766975e+00
2.134414813389548000e+15,1.160004200000008190e+01,2.522312056610965136e+00,1.938482140576407886e+00,3.229644096930477826e+00
2.144262312427638250e+15,1.159004205000007914e+01,2.519644771113300319e+00,1.935547541718125153e+00,3.218716456435544160e+00
2.154109811465728750e+15,1.158004210000007816e+01,2.516987011692011666e+00,1.933063196154682029e+00,3.207873018507350071e+00
2.163957310503819250e+15,1.157004215000007719e+01,2.514337931724102582e+00,1.930524114243284295e+00,3.197107272879609496e+00
2.173804809541909750e+15,1.156004220000007621e+01,2.511696839508139600e+00,1.928167409287454781e+00,3.186413887016542379e+00
2.183652308580000000e+15,1.154004230000007425e+01,2.509068298113771078e+00,1.926145667297722852e+00,3.175808155352233708e+00
