rhoc,R,M,Lambda,I
2.045611058845427000e+15,1.014004929999995674e+01,2.049103577374543406e+00,5.746140854890230187e+00,1.938597333336132378e+00
2.058261135642964750e+15,1.012004939999995834e+01,2.049497742748978446e+00,5.620805998063403308e+00,1.934333604234869552e+00
2.070911212440502500e+15,1.009935841446332994e+01,2.049828756767241966e+00,5.501651374607818390e+00,1.930066147949758726e+00
2.083561289238040000e+15,1.009004954999995718e+01,2.050083478167441520e+00,5.387652617623114537e+00,1.925750553280230148e+00
2.096211366035577750e+15,1.007004964999995700e+01,2.050272408670907431e+00,5.279321496104001810e+00,1.921410601318394917e+00
2.108861442833115500e+15,1.004756022269822502e+01,2.050406024502711588e+00,5.175386908579921119e+00,1.917066273530921627e+00
2.121511519630653000e+15,1.004004979999995761e+01,2.050477500184396007e+00,5.076131065856149149e+00,1.912696228699622081e+00
2.134161596428190750e+15,1.002004989999995743e+01,2.050478846121456034e+00,4.974171483695768003e+00,1.907965931967269935e+00
2.146811673225728500e+15,1.000004999999995725e+01,2.050442617877407336e+00,4.876947494780475623e+00,1.903272816942219281e+00
2.159461750023266250e+15,9.978669667469159066e+00,2.050329848274453415e+00,4.783763627010239716e+00,1.898516018072815115e+00
2.172111826820804000e+15,9.970050149999957867e+00,2.050166683639610632e+00,4.694586855827082239e+00,1.893761222995700599e+00
2.184761903618341500e+15,9.950050249999957686e+00,2.049962219500634397e+00,4.609231414084188572e+00,1.889027183031382062e+00
2.197411980415879250e+15,9.930050349999959280e+00,2.049702673830649857e+00,4.527379615580658268e+00,1.884271387129198949e+00
2.210062057213417000e+15,9.920050399999958302e+00,2.049405133378285004e+00,4.449044873415340717e+00,1.879538214840830612e+00
2.222712134010954500e+15,9.900050499999958120e+00,2.049031935917079217e+00,4.368968145145545989e+00,1.874465624641334927e+00
2.235362210808492250e+15,9.879238057246706006e+00,2.048609531138633866e+00,4.291994929691367311e+00,1.869384419205316172e+00
2.248012287606030000e+15,9.870050649999958736e+00,2.048156766086331348e+00,4.218130132824926548e+00,1.864343326775790066e+00
2.260662364403568000e+15,9.846725219323644751e+00,2.047660223481998276e+00,4.147395316968531809e+00,1.859305154033660479e+00
2.273312441201105500e+15,9.840050799999959352e+00,2.047122517229452932e+00,4.079390205833916205e+00,1.854270715423816940e+00
2.285962517998643000e+15,9.820050899999959171e+00,2.046553261354141284e+00,4.014028245362126768e+00,1.849260642059145976e+00
2.298612594796181000e+15,9.799697890242386578e+00,2.045940945382546339e+00,3.951206180088724373e+00,1.844244558619808183e+00
2.311262671593718500e+15,9.790051049999959787e+00,2.045264950794331238e+00,3.887161470834035626e+00,1.838954235204619980e+00
2.323912748391256000e+15,9.767647189231544402e+00,2.044555907292143093e+00,3.825515019957538065e+00,1.833683002590637878e+00
2.336562825188794000e+15,9.760051199999958627e+00,2.043801757615152592e+00,3.766308773630204332e+00,1.828399161967075415e+00
2.349212901986331500e+15,9.740051299999958445e+00,2.043030476614451363e+00,3.709437502209769200e+00,1.823172870255753031e+00
2.361862978783869000e+15,9.730051349999959243e+00,2.042233329514174134e+00,3.654573886150019213e+00,1.817973681634210026e+00
2.374513055581407000e+15,9.706324471368576567e+00,2.041404187087727085e+00,3.601850953577641512e+00,1.812789628419054111e+00
2.387163132378944500e+15,9.700051499999959859e+00,2.040543634004385432e+00,3.551043047440008316e+00,1.807613888870089225e+00
2.399813209176482000e+15,9.680051599999959677e+00,2.039618320708073806e+00,3.499108838573443236e+00,1.802186459354165660e+00
2.412463285974020000e+15,9.670051649999960475e+00,2.038666057401931742e+00,3.449222214930820485e+00,1.796780692089609666e+00
2.425113362771557500e+15,9.645907050161353524e+00,2.037685777580208413e+00,3.400965731122894908e+00,1.791392475334825152e+00
2.437763439569095000e+15,9.640051799999959314e+00,2.036688208782561738e+00,3.354684803956909711e+00,1.786049245880303893e+00
2.450413516366633000e+15,9.620051899999959133e+00,2.035670563988905446e+00,3.310043915402273829e+00,1.780740227164942402e+00
2.463063593164171000e+15,9.610051949999959930e+00,2.034633491289120855e+00,3.266957740859892212e+00,1.775463397995272308e+00
2.475713669961708500e+15,9.588212734005056248e+00,2.033587800514530475e+00,3.225448966068289458e+00,1.770242739630926820e+00
2.488363746759246000e+15,9.580052099999960546e+00,2.032454501549449066e+00,3.183093032767529085e+00,1.764731602993418802e+00
2.501013823556784000e+15,9.558971874436752003e+00,2.031308923537276101e+00,3.142012322939982560e+00,1.759270262611424496e+00
2.513663900354321500e+15,9.550052249999959386e+00,2.030138743697202930e+00,3.102542922352194310e+00,1.753825841242810268e+00
2.526313977151859000e+15,9.540052299999960184e+00,2.028965364724960807e+00,3.064490186426205742e+00,1.748450624481242999e+00
2.538964053949397000e+15,9.516661657805803642e+00,2.027768417254317779e+00,3.027650484258856523e+00,1.743087592350867077e+00
2.551614130746934500e+15,9.510052449999960800e+00,2.026567354112676966e+00,2.992186734813569338e+00,1.737787715420539003e+00
2.564264207544472000e+15,9.489506509555015512e+00,2.025359047628580544e+00,2.957739031708743305e+00,1.732537370070374783e+00
2.576914284342010000e+15,9.475453557848949160e+00,2.024058841953464860e+00,2.922885805474055410e+00,1.727005765484253663e+00
2.589564361139547500e+15,9.470052649999960437e+00,2.022764474771635790e+00,2.888972906240987459e+00,1.721557053205848398e+00
2.602214437937085000e+15,9.447978273413566441e+00,2.021448794604442156e+00,2.856265722663292372e+00,1.716125709533598886e+00
2.614864514734623000e+15,9.440052799999961053e+00,2.020133013967076785e+00,2.824702622390487861e+00,1.710758657777945002e+00
2.627514591532160500e+15,9.430052849999960074e+00,2.018801271203774839e+00,2.794117443900705045e+00,1.705417785188795499e+00
2.640164668329698500e+15,9.408223552351270058e+00,2.017469314770924171e+00,2.764628594650932136e+00,1.700140177168758981e+00
2.652814745127236000e+15,9.400052999999960690e+00,2.016127681046469000e+00,2.736041592563693392e+00,1.694899377282809150e+00
2.665464821924773500e+15,9.390053049999961488e+00,2.014716829592938296e+00,2.706936329015597664e+00,1.689445759408435332e+00
2.678114898722311500e+15,9.368804040992751325e+00,2.013295189366621329e+00,2.678684184815616209e+00,1.684027136449696815e+00
2.690764975519849000e+15,9.355798611793980868e+00,2.011866839135762142e+00,2.651396812597586639e+00,1.678652748536630934e+00
2.703415052317387000e+15,9.350053249999961125e+00,2.010435397643748345e+00,2.624961980434338482e+00,1.673329897750879924e+00
2.716065129114924500e+15,9.330053349999960943e+00,2.008995483857799247e+00,2.599445393777668034e+00,1.668042718947303271e+00
2.728715205912462000e+15,9.317849192550042403e+00,2.007559667329919417e+00,2.574552099100427593e+00,1.662820046983402911e+00
2.741365282710000000e+15,9.310053449999960762e+00,2.006123521155929179e+00,2.550755362712447294e+00,1.657650664734285462e+00
