rhoc,R,M,Lambda,I
1.624138933057487500e+15,1.072004639999998332e+01,2.071979729723274044e+00,9.247544877423591103e+00,2.154631534968893369e+00
1.635522176415678500e+15,1.070004649999997959e+01,2.074254219496137530e+00,8.991474887820682937e+00,2.152999989660911329e+00
1.646905419773869500e+15,1.068004659999997763e+01,2.076382106201629441e+00,8.750295621495761011e+00,2.151198223756860539e+00
1.658288663132060250e+15,1.067004664999997665e+01,2.078377211554876869e+00,8.520270156046441556e+00,2.149247988964901435e+00
1.669671906490251250e+15,1.065004674999997469e+01,2.080246708110555343e+00,8.303759174380427766e+00,2.147170121765262341e+00
1.681055149848442250e+15,1.063004684999997274e+01,2.082049782869802801e+00,8.088809460150528707e+00,2.144864196804417755e+00
1.692438393206633250e+15,1.061004694999997078e+01,2.083745611929701091e+00,7.883909245549124201e+00,2.142354775877914452e+00
1.703821636564824250e+15,1.058976948785853267e+01,2.085323603738820086e+00,7.687746838609896827e+00,2.139731565362468668e+00
1.715204879923015000e+15,1.058004709999996784e+01,2.086790516365376824e+00,7.503437226841446872e+00,2.137001668478295091e+00
1.726588123281206000e+15,1.056004719999996411e+01,2.088154727109980069e+00,7.327355029844742518e+00,2.134184259938761041e+00
1.737971366639397000e+15,1.054004729999996215e+01,2.089447436147273685e+00,7.152376211354317448e+00,2.131103890822246161e+00
1.749354609997588000e+15,1.051929808666893784e+01,2.090650922614354812e+00,6.985524347626055786e+00,2.127891362104615602e+00
1.760737853355779000e+15,1.051004744999995921e+01,2.091765850722502318e+00,6.826204555415632313e+00,2.124621116431539836e+00
1.772121096713970000e+15,1.049004754999995725e+01,2.092769543453463221e+00,6.672676154156725659e+00,2.121217999937028420e+00
1.783504340072160750e+15,1.047004764999995530e+01,2.093680711334764855e+00,6.528107400713706099e+00,2.117734234899980805e+00
1.794887583430351750e+15,1.045004774999995512e+01,2.094552013425784232e+00,6.385357092438170845e+00,2.114128689161846264e+00
1.806270826788542750e+15,1.044004779999995591e+01,2.095333138617438529e+00,6.247422547630707257e+00,2.110335271803508217e+00
1.817654070146733750e+15,1.042004789999995573e+01,2.096022662710567364e+00,6.114633050617592325e+00,2.106448433463478320e+00
1.829037313504924750e+15,1.039885853531967186e+01,2.096639152530491934e+00,5.987572775867642250e+00,2.102529199726737463e+00
1.840420556863115500e+15,1.039004804999995635e+01,2.097176046582567732e+00,5.867852221256514511e+00,2.098548199061141872e+00
1.851803800221306500e+15,1.037004814999995617e+01,2.097642952407494654e+00,5.749928065844156500e+00,2.094433683792051415e+00
1.863187043579497500e+15,1.035004824999995598e+01,2.098049606862220973e+00,5.634364194469078768e+00,2.090132512879491866e+00
1.874570286937688500e+15,1.034004829999995678e+01,2.098391099894613365e+00,5.523677938522137509e+00,2.085803445046780169e+00
1.885953530295879500e+15,1.032004839999995660e+01,2.098661193854490126e+00,5.417697139737322587e+00,2.081429108883575907e+00
1.897336773654070500e+15,1.029900856335577153e+01,2.098865049168430641e+00,5.316384770735540499e+00,2.077016042132450391e+00
1.908720017012261250e+15,1.029004854999995722e+01,2.099012385266317615e+00,5.219818167398333486e+00,2.072583975190180894e+00
1.920103260370452250e+15,1.027004864999995704e+01,2.099089637719866008e+00,5.121697748476801593e+00,2.067881146036684381e+00
1.931486503728643250e+15,1.024998665539712128e+01,2.099119050089722549e+00,5.028292849069700310e+00,2.063157573360295149e+00
1.942869747086834250e+15,1.024004879999995765e+01,2.099089917013430284e+00,4.938621933416422749e+00,2.058411418412655625e+00
1.954252990445025250e+15,1.021789016970739006e+01,2.099006136702476155e+00,4.852532455783183707e+00,2.053643996806088445e+00
1.965636233803216250e+15,1.021004894999995649e+01,2.098863598708998524e+00,4.770032642065292983e+00,2.048842112907172552e+00
1.977019477161407000e+15,1.019004904999995809e+01,2.098675710773428627e+00,4.689425193176513851e+00,2.043989256126645504e+00
1.988402720519598000e+15,1.017004914999995790e+01,2.098430485426091785e+00,4.609290553184884232e+00,2.038934530293806890e+00
1.999785963877789000e+15,1.016004919999995693e+01,2.098137854212801301e+00,4.532586647684349046e+00,2.033875511236932887e+00
2.011169207235980000e+15,1.013894867134575861e+01,2.097798593561223335e+00,4.458687194532319431e+00,2.028807972292569151e+00
2.022552450594171000e+15,1.013004934999995754e+01,2.097415189205248165e+00,4.387786446263407747e+00,2.023738291352213281e+00
2.033935693952361750e+15,1.010838033986106588e+01,2.096992761558913454e+00,4.319829969490165844e+00,2.018671231201210059e+00
2.045318937310552750e+15,1.010004949999995816e+01,2.096521586687167815e+00,4.252921052656063239e+00,2.013505349658080146e+00
2.056702180668743750e+15,1.008004959999995798e+01,2.095993722122516445e+00,4.186315243155904753e+00,2.008177648747598187e+00
2.068085424026934750e+15,1.007004964999995700e+01,2.095434079285242834e+00,4.122612875518198550e+00,2.002876170141970391e+00
2.079468667385125750e+15,1.005004974999995859e+01,2.094836246001283264e+00,4.060931751605526330e+00,1.997575166160321825e+00
2.090851910743316750e+15,1.004004979999995761e+01,2.094200944423575628e+00,4.001775773274573567e+00,1.992275063440694938e+00
2.102235154101507500e+15,1.002004989999995743e+01,2.093550784648078089e+00,3.945550904321609043e+00,1.987044641867612649e+00
2.113618397459698500e+15,1.001004994999995823e+01,2.092827936717386983e+00,3.889029665192780705e+00,1.981633810186968159e+00
2.125001640817889500e+15,9.987742155540638933e+00,2.092075738174414834e+00,3.832975818490270914e+00,1.976140236987424803e+00
2.136384884176080500e+15,9.980050099999958846e+00,2.091284522682316016e+00,3.779720333869317273e+00,1.970642168619838985e+00
2.147768127534271500e+15,9.958324480687704039e+00,2.090464406070364767e+00,3.728226038676668352e+00,1.965161311505130959e+00
2.159151370892462250e+15,9.950050249999957686e+00,2.089621982650622378e+00,3.678465226417365841e+00,1.959712324387496762e+00
